"","para.name","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs","close","nonclose","vector","intermediate","para.type","n.modes","n.Primates","n.Carnivores","n.Ungulates","host.orders"
"1616","Ostertagia trifurcata",8,38.2571428571429,90.1092571428571,30.6351219358066,46,-1.69257084709394,0.045954045954046,1000,0,1,0,0,"Helminth",1,0,0,8,"Ungulate"
"1617","Ostertagia trifurcata",8,38.2571428571429,90.1092571428571,30.6351219358066,46,-1.69257084709394,0.045954045954046,1000,0,1,0,0,"Helminth",1,0,0,8,"Ungulate"
"1619","Otodectes cynotis",6,103.373333333333,127.110026666667,19.1727794032872,162.5,-1.23804133110005,0.162337662337662,1000,1,0,0,0,"Arthropod",1,0,6,0,"Carnivore"
"1620","Otodectes cynotis",6,103.373333333333,127.110026666667,19.1727794032872,162.5,-1.23804133110005,0.162337662337662,1000,1,0,0,0,"Arthropod",1,0,6,0,"Carnivore"
"1621","Otodectes cynotis",6,103.373333333333,127.110026666667,19.1727794032872,162.5,-1.23804133110005,0.162337662337662,1000,1,0,0,0,"Arthropod",1,0,6,0,"Carnivore"
"1624","Oxyuris equi",4,14.0333333333333,95.4478333333333,52.1277255676496,117.5,-1.56182720641327,0.117382617382617,1000,0,1,0,0,"Helminth",1,0,0,4,"Ungulate"
"1625","Oxyuris karamoja",2,30.6,100.1374,72.378561310497,254,-0.960745816730057,0.253746253746254,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"1628","Pantoea agglomerans",3,53.2666666666667,98.4813333333333,47.521362334221,288,-0.951459816085843,0.287712287712288,1000,0,1,0,0,"Bacteria",1,0,0,3,"Ungulate"
"1630","Parabronema bonnei",3,12,92.6386666666667,63.0425053800664,167.5,-1.27911583114468,0.167332667332667,1000,0,0,1,0,"Helminth",1,3,0,0,"Primate"
"1631","Parabronema pecariae",2,43.8,105.1256,62.7569803545647,245.5,-0.977191694908236,0.245254745254745,1000,0,0,1,0,"Helminth",1,0,0,2,"Ungulate"
"1633","Parabronema skrjabini",2,53.6,98.3612,59.8240209953163,339,-0.748214500718773,0.338661338661339,1000,0,0,1,0,"Helminth",1,0,0,2,"Ungulate"
"1634","Paraceras melis",5,83.42,116.90172,26.4151432787338,153,-1.26751990881516,0.152847152847153,1000,1,1,0,0,"Arthropod",2,0,5,0,"Carnivore"
"1635","Paraceras melis",5,83.42,116.90172,26.4151432787338,153,-1.26751990881516,0.152847152847153,1000,1,1,0,0,"Arthropod",2,0,5,0,"Carnivore"
"1636","Paracooperia devossi",2,34,92.1352,68.9933472366932,250,-0.842620373244937,0.24975024975025,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"1638","Paracooperia serrata",3,43.6,94.6008,50.8125937926497,225,-1.00370392836308,0.224775224775225,1000,0,1,0,0,"Helminth",1,0,0,3,"Ungulate"
"1639","Paracooperioides peleae",2,39.4,93.5594,66.0298266668151,238.5,-0.820226293691289,0.238261738261738,1000,0,1,0,0,"Helminth",1,0,0,2,"Ungulate"
"1641","Paracoroptes gordoni",2,21.2,92.7688,80.6426206098166,252,-0.887481079592891,0.251748251748252,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"1644","Parafilaroides decorus",3,51.0666666666667,104.035733333333,44.8473531411633,165.5,-1.1810968308417,0.165334665334665,1000,0,1,0,1,"Helminth",1,0,3,0,"Carnivore"
"1645","Parafilaroides decorus",3,51.0666666666667,104.035733333333,44.8473531411633,165.5,-1.1810968308417,0.165334665334665,1000,0,1,0,1,"Helminth",1,0,3,0,"Carnivore"
"1646","Parafilaroides gymnurus",4,19.2666666666667,88.7819333333333,48.3322742423746,120.5,-1.4382784124344,0.12037962037962,1000,0,1,0,1,"Helminth",1,0,4,0,"Carnivore"
"1647","Parafilaroides gymnurus",4,19.2666666666667,88.7819333333333,48.3322742423746,120.5,-1.4382784124344,0.12037962037962,1000,0,1,0,1,"Helminth",1,0,4,0,"Carnivore"
"1648","Parafilaroides normani",3,15.1333333333333,85.14,57.8218726017534,174.5,-1.21072984178212,0.174325674325674,1000,0,1,0,0,"Helminth",1,0,3,0,"Carnivore"
"1658","Paralibyostrongylus kalinae",2,11,89.3764,85.1524876277211,252.5,-0.920424079008173,0.252247752247752,1000,0,1,0,0,"Helminth",1,2,0,0,"Primate"
"1659","Paralibyostrongylus kalinae",2,11,89.3764,85.1524876277211,252.5,-0.920424079008173,0.252247752247752,1000,0,1,0,0,"Helminth",1,2,0,0,"Primate"
"1660","Paralibyostrongylus kalinae",2,11,89.3764,85.1524876277211,252.5,-0.920424079008173,0.252247752247752,1000,0,1,0,0,"Helminth",1,2,0,0,"Primate"
"1662","Paramphistomum cervi",5,47.42,95.08694,36.0506016331838,144.5,-1.32222314859022,0.144355644355644,1000,0,1,0,1,"Helminth",1,0,0,5,"Ungulate"
"1663","Paramphistomum cervi",5,47.42,95.08694,36.0506016331838,144.5,-1.32222314859022,0.144355644355644,1000,0,1,0,1,"Helminth",1,0,0,5,"Ungulate"
"1665","Paramphistomum liorchis",2,35.4,87.0388,67.1721426732192,279,-0.76875320549493,0.278721278721279,1000,0,1,0,1,"Helminth",1,0,0,2,"Ungulate"
"1669","Parapoxvirus Orf virus",4,22.7,82.4394333333333,47.7065769195663,118.5,-1.25222636354846,0.118381618381618,1000,0,1,0,0,"Virus",1,0,0,4,"Ungulate"
"1670","Parapoxvirus Orf virus",4,22.7,82.4394333333333,47.7065769195663,118.5,-1.25222636354846,0.118381618381618,1000,0,1,0,0,"Virus",1,0,0,4,"Ungulate"
"1671","Parapoxvirus Orf virus",4,22.7,82.4394333333333,47.7065769195663,118.5,-1.25222636354846,0.118381618381618,1000,0,1,0,0,"Virus",1,0,0,4,"Ungulate"
"1672","Pararhabdonema longistriata",6,79.4666666666667,133.969293333333,25.3791245220668,46,-2.14753769852374,0.045954045954046,1000,0,1,0,0,"Helminth",1,6,0,0,"Primate"
"1681","Pasteurella multocida",10,105.32,124.677884444444,15.9145377205867,114,-1.21636485987297,0.113886113886114,1000,1,1,0,0,"Bacteria",2,0,2,8,"Mixed"
"1682","Pasteurella multocida",10,105.32,124.677884444444,15.9145377205867,114,-1.21636485987297,0.113886113886114,1000,1,1,0,0,"Bacteria",2,0,2,8,"Mixed"
"1683","Pasteurella multocida",10,105.32,124.677884444444,15.9145377205867,114,-1.21636485987297,0.113886113886114,1000,1,1,0,0,"Bacteria",2,0,2,8,"Mixed"
"1684","Pasteurella multocida",10,105.32,124.677884444444,15.9145377205867,114,-1.21636485987297,0.113886113886114,1000,1,1,0,0,"Bacteria",2,0,2,8,"Mixed"
"1685","Pasteurella multocida",10,105.32,124.677884444444,15.9145377205867,114,-1.21636485987297,0.113886113886114,1000,1,1,0,0,"Bacteria",2,0,2,8,"Mixed"
"1686","Pasteurella multocida",10,105.32,124.677884444444,15.9145377205867,114,-1.21636485987297,0.113886113886114,1000,1,1,0,0,"Bacteria",2,0,2,8,"Mixed"
"1687","Pasteurella multocida",10,105.32,124.677884444444,15.9145377205867,114,-1.21636485987297,0.113886113886114,1000,1,1,0,0,"Bacteria",2,0,2,8,"Mixed"
"1688","Pasteurella multocida",10,105.32,124.677884444444,15.9145377205867,114,-1.21636485987297,0.113886113886114,1000,1,1,0,0,"Bacteria",2,0,2,8,"Mixed"
"1689","Paulianfilaria pauliana",3,66,125.5354,44.7018856285961,164.5,-1.33183196106418,0.164335664335664,1000,0,0,1,0,"Helminth",1,3,0,0,"Primate"
"1690","Paulianfilaria pauliana",3,66,125.5354,44.7018856285961,164.5,-1.33183196106418,0.164335664335664,1000,0,0,1,0,"Helminth",1,3,0,0,"Primate"
"1693","Pedicinus hamadryis",2,15,89.2238,83.4497207272106,259,-0.889443360063848,0.258741258741259,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"1694","Pedicinus obtusus",2,30.2,98.7574,76.9665136891978,263,-0.890743216937758,0.262737262737263,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"1696","Pediculus mjobergi",2,39,103.523,72.1816346405329,262,-0.893897738965415,0.261738261738262,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"1697","Pediculus schaeffi",2,9,86.252,85.5591415495896,255.5,-0.902907609880882,0.255244755244755,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"1698","Pediculus schaeffi",2,9,86.252,85.5591415495896,255.5,-0.902907609880882,0.255244755244755,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"1700","Pentatrichomonas hominis",3,54.7333333333333,110.253866666667,49.6270510050977,195.5,-1.118755441012,0.195304695304695,1000,0,1,0,0,"Protozoa",1,3,0,0,"Primate"
"1704","Pestivirus Border disease virus",2,53.4,96.7252,60.9414199179968,355,-0.710931909008662,0.354645354645355,1000,1,1,0,0,"Virus",2,0,0,2,"Ungulate"
"1705","Pestivirus Border disease virus",2,53.4,96.7252,60.9414199179968,355,-0.710931909008662,0.354645354645355,1000,1,1,0,0,"Virus",2,0,0,2,"Ungulate"
"1706","Pestivirus Border disease virus",2,53.4,96.7252,60.9414199179968,355,-0.710931909008662,0.354645354645355,1000,1,1,0,0,"Virus",2,0,0,2,"Ungulate"
"1707","Pestivirus Border disease virus",2,53.4,96.7252,60.9414199179968,355,-0.710931909008662,0.354645354645355,1000,1,1,0,0,"Virus",2,0,0,2,"Ungulate"
"1708","Pestivirus Bovine viral diarrhea virus 1",28,65.4280423280423,105.268316402116,12.8223938240438,1,-3.10708551154995,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,28,"Ungulate"
"1709","Pestivirus Bovine viral diarrhea virus 1",28,65.4280423280423,105.268316402116,12.8223938240438,1,-3.10708551154995,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,28,"Ungulate"
"1710","Pestivirus Bovine viral diarrhea virus 1",28,65.4280423280423,105.268316402116,12.8223938240438,1,-3.10708551154995,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,28,"Ungulate"
"1711","Pestivirus Bovine viral diarrhea virus 1",28,65.4280423280423,105.268316402116,12.8223938240438,1,-3.10708551154995,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,28,"Ungulate"
"1712","Pestivirus Bovine viral diarrhea virus 1",28,65.4280423280423,105.268316402116,12.8223938240438,1,-3.10708551154995,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,28,"Ungulate"
"1713","Pestivirus Bovine viral diarrhea virus 1",28,65.4280423280423,105.268316402116,12.8223938240438,1,-3.10708551154995,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,28,"Ungulate"
"1714","Pestivirus Bovine viral diarrhea virus 1",28,65.4280423280423,105.268316402116,12.8223938240438,1,-3.10708551154995,0.000999000999000999,1000,1,0,0,0,"Virus",1,0,0,28,"Ungulate"
"1725","Phlebovirus Bhanja virus",4,135.033333333333,142.193766666667,20.9736561444181,305.5,-0.341401293319049,0.305194805194805,1000,0,0,1,0,"Virus",1,0,1,3,"Mixed"
"1726","Phlebovirus Bhanja virus",4,135.033333333333,142.193766666667,20.9736561444181,305.5,-0.341401293319049,0.305194805194805,1000,0,0,1,0,"Virus",1,0,1,3,"Mixed"
"1727","Phlebovirus Rift Valley phlebovirus",6,112.346666666667,130.913573333333,20.3424330707206,172,-0.912718090413211,0.171828171828172,1000,0,0,1,0,"Virus",1,0,0,6,"Ungulate"
"1732","Photobacterium damselae",3,51.0666666666667,100.043733333333,45.2084184348648,197.5,-1.08336164728327,0.197302697302697,1000,0,1,0,0,"Bacteria",1,0,3,0,"Carnivore"
"1733","Photobacterium damselae",3,51.0666666666667,100.043733333333,45.2084184348648,197.5,-1.08336164728327,0.197302697302697,1000,0,1,0,0,"Bacteria",1,0,3,0,"Carnivore"
"1734","Photobacterium damselae",3,51.0666666666667,100.043733333333,45.2084184348648,197.5,-1.08336164728327,0.197302697302697,1000,0,1,0,0,"Bacteria",1,0,3,0,"Carnivore"
"1735","Photobacterium damselae",3,51.0666666666667,100.043733333333,45.2084184348648,197.5,-1.08336164728327,0.197302697302697,1000,0,1,0,0,"Bacteria",1,0,3,0,"Carnivore"
"1759","Plasmodium brasilianum",29,41.2660098522167,105.353899507389,15.3728810508367,1,-4.16889257408808,0.000999000999000999,1000,0,0,1,0,"Protozoa",1,29,0,0,"Primate"
"1760","Plasmodium coatneyi",3,32.8,97.3414,57.0117255054373,198,-1.132072383844,0.197802197802198,1000,0,0,1,0,"Protozoa",1,3,0,0,"Primate"
"1761","Plasmodium cynomolgi",8,26.5,98.7467142857143,33.181517254209,29.5,-2.17731798495591,0.0294705294705295,1000,0,0,1,0,"Protozoa",1,8,0,0,"Primate"
"1762","Plasmodium cynomolgi",8,26.5,98.7467142857143,33.181517254209,29.5,-2.17731798495591,0.0294705294705295,1000,0,0,1,0,"Protozoa",1,8,0,0,"Primate"
"1764","Plasmodium falciparum",5,79.08,122.93672,30.2225487425216,123,-1.45112579265348,0.122877122877123,1000,0,0,1,0,"Protozoa",1,5,0,0,"Primate"
"1765","Plasmodium fieldi",2,17.6,90.7172,81.7809341188112,250.5,-0.894061687945205,0.25024975024975,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"1766","Plasmodium fragile",2,14.4,91.6654,84.0023342234904,240,-0.919800630711444,0.23976023976024,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"1768","Plasmodium georgesi",2,29.8,101.114,77.4675693971891,249.5,-0.920565864592463,0.249250749250749,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"1770","Plasmodium gonderi",7,20.4666666666667,93.1658,37.1388146727111,37.5,-1.95749740464257,0.0374625374625375,1000,0,0,1,0,"Protozoa",1,7,0,0,"Primate"
"1772","Plasmodium inui",10,27.3511111111111,97.4942355555555,29.8730082774211,16.5,-2.34804355132391,0.0164835164835165,1000,0,0,1,0,"Protozoa",1,10,0,0,"Primate"
"1774","Plasmodium knowlesi",3,32.8,103.040066666667,57.1416065390192,184,-1.22922806902013,0.183816183816184,1000,0,0,1,0,"Protozoa",1,3,0,0,"Primate"
"1776","Plasmodium petersi",2,29.8,97.0242,77.1051496234749,266.5,-0.871850976598499,0.266233766233766,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"1778","Plasmodium reichenowi",2,23,94.3354,79.7454425183185,260.5,-0.894538894603455,0.26023976023976,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"1779","Plasmodium rodhani",2,23,90.6274,78.9155796909454,272.5,-0.856958794002997,0.272227772227772,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"1780","Plasmodium rodhani",2,23,90.6274,78.9155796909454,272.5,-0.856958794002997,0.272227772227772,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"1781","Plasmodium schwetzi",2,23,91.5224,78.4695855353786,262,-0.873235146235176,0.261738261738262,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"1782","Plasmodium shortii",2,14.4,90.5034,83.1615030168649,237,-0.915127760311962,0.236763236763237,1000,0,0,1,0,"Protozoa",1,2,0,0,"Primate"
"1784","Plasmodium simium",4,25.5,97.5922333333333,49.4642693405863,119,-1.45746079532566,0.118881118881119,1000,0,0,1,0,"Protozoa",1,4,0,0,"Primate"
"1785","Plasmodium vivax",4,81.5666666666667,123.397466666667,33.606771139555,196,-1.24471344855755,0.195804195804196,1000,0,0,1,0,"Protozoa",1,4,0,0,"Primate"
"1786","Plasmodium vivax",4,81.5666666666667,123.397466666667,33.606771139555,196,-1.24471344855755,0.195804195804196,1000,0,0,1,0,"Protozoa",1,4,0,0,"Primate"
"1787","Plasmodium vivax",4,81.5666666666667,123.397466666667,33.606771139555,196,-1.24471344855755,0.195804195804196,1000,0,0,1,0,"Protozoa",1,4,0,0,"Primate"
"1788","Plasmodium vivax",4,81.5666666666667,123.397466666667,33.606771139555,196,-1.24471344855755,0.195804195804196,1000,0,0,1,0,"Protozoa",1,4,0,0,"Primate"
"1793","Plesiomonas shigelloides",6,72.2133333333333,111.975613333333,26.3400635343394,85,-1.50957418717544,0.0849150849150849,1000,0,1,0,0,"Bacteria",1,0,6,0,"Carnivore"
"1794","Plesiomonas shigelloides",6,72.2133333333333,111.975613333333,26.3400635343394,85,-1.50957418717544,0.0849150849150849,1000,0,1,0,0,"Bacteria",1,0,6,0,"Carnivore"
"1795","Plesiomonas shigelloides",6,72.2133333333333,111.975613333333,26.3400635343394,85,-1.50957418717544,0.0849150849150849,1000,0,1,0,0,"Bacteria",1,0,6,0,"Carnivore"
"1800","Pneumonyssus congoensis",2,15,89.0652,84.0318786270162,263.5,-0.881394075797659,0.263236763236763,1000,1,0,0,0,"Arthropod",1,2,0,0,"Primate"
"1802","Pneumonyssus mossambicensis",3,15,89.6047333333333,63.1762043578061,181,-1.18089926566022,0.180819180819181,1000,1,0,0,0,"Arthropod",1,3,0,0,"Primate"
"1803","Pneumonyssus santos-diasi",3,15,88.167,62.6492613848174,182.5,-1.16788288293741,0.182317682317682,1000,1,0,0,0,"Arthropod",1,3,0,0,"Primate"
"1804","Pneumonyssus santos-diasi",3,15,88.167,62.6492613848174,182.5,-1.16788288293741,0.182317682317682,1000,1,0,0,0,"Arthropod",1,3,0,0,"Primate"
"1815","Polyomavirus Simian agent virus 12",2,32.4,98.4356,75.6417758311562,266.5,-0.87300435869461,0.266233766233766,1000,1,0,0,0,"Virus",1,2,0,0,"Primate"
"1816","Polyomavirus Simian agent virus 12",2,32.4,98.4356,75.6417758311562,266.5,-0.87300435869461,0.266233766233766,1000,1,0,0,0,"Virus",1,2,0,0,"Primate"
"1822","Primasubulura jacchi",9,27.7055555555556,100.826083333333,31.2707319027664,18.5,-2.33830560810472,0.0184815184815185,1000,1,0,0,1,"Helminth",1,9,0,0,"Primate"
"1823","Primasubulura jacchi",9,27.7055555555556,100.826083333333,31.2707319027664,18.5,-2.33830560810472,0.0184815184815185,1000,1,0,0,1,"Helminth",1,9,0,0,"Primate"
"1824","Primasubulura jacchi",9,27.7055555555556,100.826083333333,31.2707319027664,18.5,-2.33830560810472,0.0184815184815185,1000,1,0,0,1,"Helminth",1,9,0,0,"Primate"
"1829","Probstmayria gorillae",2,11,92.1204,85.0061109729338,240.5,-0.954289039594211,0.24025974025974,1000,0,1,0,0,"Helminth",1,2,0,0,"Primate"
"1830","Probstmayria vivipara",7,98.7809523809524,134.1362,19.690791774217,53.5,-1.7955218878167,0.0534465534465534,1000,0,1,0,0,"Helminth",1,0,0,7,"Ungulate"
"1836","Prosarcoptes pitheci",2,32.4,103.4918,76.6918288305173,263,-0.92698011097254,0.262737262737263,1000,1,1,0,0,"Arthropod",2,2,0,0,"Primate"
"1839","Proteus mirabilis",3,136.333333333333,141.523466666667,23.8959249452493,389,-0.217197423628717,0.388611388611389,1000,1,0,0,0,"Bacteria",1,0,2,1,"Mixed"
"1840","Proteus vulgaris",3,129.066666666667,138.549533333333,26.7389003288325,301.5,-0.354646845982716,0.301198801198801,1000,1,1,0,0,"Bacteria",2,0,2,1,"Mixed"
"1842","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1843","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1844","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1845","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1846","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1847","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1848","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1849","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1850","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1851","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1852","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1853","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1854","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1855","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1856","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1857","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1858","Protoparvovirus Carnivore protoparvovirus 1",41,90.3787804878049,121.330390487805,8.05361658015078,1,-3.84319388587289,0.000999000999000999,1000,1,1,0,0,"Virus",2,0,41,0,"Carnivore"
"1868","Providencia stuartii",3,60.1333333333333,107.831,42.9001750011144,187.5,-1.1118291863711,0.187312687312687,1000,1,0,0,0,"Bacteria",1,0,3,0,"Carnivore"
"1869","Providencia stuartii",3,60.1333333333333,107.831,42.9001750011144,187.5,-1.1118291863711,0.187312687312687,1000,1,0,0,0,"Bacteria",1,0,3,0,"Carnivore"
"1873","Pseudomonas aeruginosa",9,149.638888888889,150.112788888889,10.6677162045467,409,-0.0444237539613214,0.408591408591409,1000,1,1,0,0,"Bacteria",2,2,3,4,"Mixed"
"1874","Pseudomonas aeruginosa",9,149.638888888889,150.112788888889,10.6677162045467,409,-0.0444237539613214,0.408591408591409,1000,1,1,0,0,"Bacteria",2,2,3,4,"Mixed"
